
Subjects incorporated to date: 016
Data file started on machine PL_LABXP2

**********************************************************************
Subject 1, 04/08/2009 10:26:09 on PL_LABXP2, refresh 9.99ms, ID AL
  Item       RT
 22010    670.56
 22011    609.24
 22012    690.90
  2000    439.47
  2001    629.22
  2002    659.20
  2003    823.31
  2004    604.75
  2005   -422.35
 12000    369.55
 12001    584.53
 12002    605.68
 12003    538.47
 12004    526.33
 12005    729.47
 12006    712.38
 12007    654.81
 12008    968.79
 12009    495.11
 12010    705.75
 12011    685.21
 12012    686.53
 12013    525.77
 12014    926.16
 45000    405.14
 45001    783.31
 45002    963.08
 45003    762.91
 45004    567.22
 45005    662.01
 45006    648.13
 45007    668.00
 45008   1128.58
 45009    684.57
 45010    584.36
 61000    478.08
 61001   1588.00
 61002    528.28
 61003    622.00
 61004    798.54
 61005    699.12
 61006    820.99
 61007    610.48
 61008    735.46
 61009   1115.58
 61010    791.96
 61011    916.85
 61012    597.63
 61013    565.63
 48000    500.76
 48001    663.13
 48002    727.63
 48003   1169.49
 48004    552.52
 48005    688.78
 48006    771.96
 48007    972.69
 48008    739.10
 48009   1098.62
 48010    608.31
 48011   1133.67
 48012    645.52
 48013    738.58
131000    541.96
131001    733.34
131002    792.59
131003    642.09
131004    622.88
131005    759.54
131006    692.75
131007    900.85
131008    738.14
131009    622.92
131010   1080.65
131011    862.22
131012    644.48
131013   1030.92
131014    754.01
113000    444.74
113001   1139.40
113002    552.66
113003   1259.04
113004    577.62
113005    680.97
113006    775.09
113007    734.40
113008    743.20
113009    779.02
113010    750.42
113011   1128.58
128000    422.72
128001    568.03
128002    779.03
128003    592.88
128004    729.09
128005    639.21
128006    839.37
128007    763.95
128008    840.65
128009    748.60
128010   1458.30
128011    704.07
128012    674.70
 27000    474.63
 27001    533.87
 27002    807.13
 27003    709.89
 27004    622.91
 27005    915.66
 27006    690.15
 27007    717.91
 27008    530.12
 27009   -684.42
  3000    399.53
  3001   -409.52
 66000    337.34
 66001    949.47
 66002    655.97
 66003   1091.60
 66004    551.88
 66005    646.93
 66006    841.31
 66007    567.68
 66008    511.07
 66009    553.34
 66010    629.22
 66011    669.16
 66012    928.84
 66013    828.96
 66014   1604.10
  8000    425.58
  8001    840.34
  8002    503.52
  8003    369.55
  8004   -645.26
 64000    681.02
 64001   1218.23
 64002    510.54
 64003    666.05
 64004    529.34
 64005    561.46
 64006    759.08
 64007    579.14
 64008    543.86
 64009    582.53
 64010    642.71
 64011    603.93
 64012    603.16
 64013    584.83
 64014    660.63
127000    527.22
127001    641.05
127002    495.79
127003   1052.11
127004    572.64
127005    781.18
127006    517.20
127007    706.85
127008    588.64
127009    631.25
127010    828.96
127011   1031.33
127012    591.34
127013    670.85
  9000    727.85
  9001    838.95
  9002    769.08
  9003    589.27
  9004    608.14
  9005    486.30
  9006   1088.70
  9007    799.70
  9008    707.56
  9009    723.11
  9010    704.04
  9011   1951.93
 68000    546.72
 68001    549.06
 68002   1020.17
 68003    635.36
 68004    616.38
 68005    629.06
 68006    911.95
 68007    621.09
 68008    719.09
 68009    599.25
 68010    811.42
 68011    698.54
 68012    771.94
 68013    609.25
 68014    650.37
 68015    727.56
124000    542.23
124001    715.18
124002    710.00
124003    719.03
124004    829.53
124005   1064.08
124006   1053.10
124007    729.09
124008   1478.13
124009    540.24
124010    526.18
124011    581.83
124012    639.21
124013    636.69
 14000    474.82
 14001    898.61
 14002    593.46
 14003    629.09
 14004   1090.71
 14005   1618.34
 14006   1089.02
 14007   1052.18
 14008    642.00
 14009   -524.12
116000    651.90
116001    671.06
116002    986.04
116003    548.13
116004    568.21
116005    843.69
116006    679.61
116007    769.07
116008   1011.78
116009    785.12
116010    736.43
116011    864.39
116012   1097.01
116013   1390.00
  5000    459.45
  5001    689.14
  5002    589.27
  5003    588.47
  5004    732.65
  5005    999.49
  5006    653.10
  5007    709.11
  5008    901.12
  5009    780.44
  5010    946.51
  5011    733.10
 10000    453.80
 10001    676.60
 10002    988.70
 10003    733.40
 10004    862.25
 10005    671.60
 10006   1200.51
 10007    664.94
 10008    763.43
 10009    722.94
 10010    681.45
 10011    619.29
 10012    745.99
 10013    496.03
 10014    654.90
 10015    608.09
 37000    509.37
 37001   2157.57
 37002    892.87
 37003    798.75
 37004   1169.69
 37005    613.30
 37006    958.97
 37007   1370.34
 37008    846.66
 37009   1177.58
 37010    733.49
 37011   1060.86
 37012   1722.66
 37013   1111.08
 44000    504.05
 44001   1640.68
 44002    785.80
 44003    696.02
 44004    684.48
 44005   1848.83
 44006    754.94
 44007    586.75
 44008   1010.21
 44009    679.16
 44010    555.63
 44011    629.27
 44012    918.85
 44013    541.96
  1000    389.54
  1001    510.76
  1002   1190.64
  1003    630.14
  1004    848.64
  1005    704.80
  1006    948.81
  1007    662.06
  1008    612.08
  1009    852.28
  1010    764.89
  1011    710.73
  1012   1158.65
  1013   1558.70
115000    629.58
115001    532.24
115002    393.55
115003    459.88
115004    882.29
115005    759.41
115006    695.28
115007    761.79
115008   1008.35
115009   1011.29
115010    801.14
115011    503.98
115012    772.01
115013   1326.99
115014    660.79
115015    469.25
 53000    369.06
 53001    592.85
 53002    611.79
 53003   1299.25
 53004    591.56
 53005    634.94
 53006    614.94
 53007    908.86
 53008   1310.51
 53009    666.11
 53010   1588.74
 53011    623.59
 53012   -480.52
 32000    520.00
 32001    820.55
 32002    703.57
 32003    521.94
 32004    939.87
 32005    673.69
 32006    901.85
 32007    908.08
 32008    806.62
 32009    720.39
 32010    734.48
 32011    693.48
 32012    638.01
 32013    838.96
122000    602.61
122001   1346.68
122002    699.62
122003    674.33
122004    985.28
122005    756.30
122006    838.95
122007   1138.57
122008    649.19
122009   1108.61
122010    910.94
122011   1090.71
122012   1010.73
 26000    519.16
 26001    675.82
 26002   -494.34
123000    829.31
123001    606.40
123002   1125.13
123003   1348.30
123004    571.22
123005   1053.49
123006    572.97
123007    739.08
123008    609.24
123009    998.75
123010    772.82
123011    726.25
123012    609.24
123013    630.09
123014    696.95
125000    554.26
125001   1112.92
125002  -1300.01
 41000   1720.70
 41001    588.21
 41002    892.57
 41003    499.61
 41004    659.18
 41005    591.95
 41006   1240.74
 41007   1710.80
 41008   2934.76
 41009    680.18
 41010   1002.07
 41011   1057.84
 41012    649.20
 41013    593.04
 41014    940.08
134000    440.21
134001    633.04
134002    668.72
134003    631.42
134004    759.06
134005    679.15
134006    701.71
134007    665.47
134008    729.09
134009    864.75
134010    678.56
134011   1111.68
134012    811.52
134013   1180.07
112000    624.96
112001   1028.56
112002    633.68
112003    648.85
112004    721.38
112005    807.78
112006    770.45
112007   1333.07
112008    569.29
112009    523.08
112010    716.41
112011    669.16
112012    989.20
 72000    526.11
 72001    731.74
 72002    609.96
 72003    619.66
 72004    720.21
 72005    832.03
 72006    505.05
 72007    631.53
 72008    749.07
 72009    609.24
 72010    877.85
 72011    760.72
 72012    639.20
 72013    645.80
 72014    711.28
 72015    591.89
 18000    509.37
 18001    441.47
 18002    539.90
 18003    510.19
 18004    587.61
 18005    535.52
 18006    620.99
 18007    740.85
 18008    651.04
 18009    938.42
 18010    620.74
 18011    622.45
 18012    782.36
 18013    679.16
 18014    940.26
 55000    583.35
 55001    551.32
 55002    654.41
 55003    559.31
 55004   1022.95
 55005    469.42
 55006    689.14
 55007   1245.78
 55008    555.02
 55009    609.08
 55010    559.31
 55011    568.37
 55012    552.63
 55013    793.21
 55014    461.09
 55015    473.18
 55016    440.15
 49000    509.38
 49001    563.50
 49002    609.24
 49003    413.24
 49004    848.94
 49005    499.38
 49006    722.95
 49007    642.36
 49008    646.56
 49009    769.04
 49010    492.16
 49011    902.88
 49012   1208.48
 49013    762.02
 46000    509.38
 46001   -641.01
 59000    494.60
 59001    401.10
 59002    689.14
 59003    757.66
 59004    673.29
 59005    572.32
 59006    459.93
 59007    420.49
 59008    460.82
 59009    772.92
 59010    579.28
 59011    672.51
 59012    707.33
 59013    669.17
 59014   2070.28
 59015    670.71
111000    601.45
111001    531.87
111002    631.31
111003   1347.56
111004    784.49
111005    618.56
111006    566.78
111007    766.09
111008   1069.36
111009    519.12
111010    674.61
111011    912.53
111012    569.29
111013    651.09
 29000    449.48
 29001    708.39
 29002    755.23
 29003    628.84
 29004    764.28
 29005    570.50
 29006    779.03
 29007    966.24
 29008   1367.59
 29009    921.19
 29010    840.32
 29011    622.31
 29012    864.22
 29013   1134.96
 29014    599.05
 29015   1068.15
 35000    472.69
 35001   1051.50
 35002    612.98
 35003    659.18
 35004    663.77
 35005    545.71
 35006    893.89
 35007    650.39
 35008    676.07
 35009   1346.51
 35010    489.40
 35011   1616.08
 35012    898.88
 21000    427.00
 21001    567.47
 21002   1024.58
 21003    601.45
 21004    661.21
 21005    660.04
 21006    729.06
 21007    610.53
 21008    606.83
 21009    704.67
 21010    792.48
 21011    639.21
 21012    638.66
 21013   1616.38
 19000    548.78
 19001    954.00
 19002    752.42
 19003    659.45
 19004    699.14
 19005    753.00
 19006    869.93
 19007    633.67
 19008    646.92
 19009    691.10
 19010    655.13
 19011   1150.36
 19012    599.28
 57000    479.42
 57001    759.01
 57002    549.32
 57003    644.91
 57004    845.35
 57005    848.06
 57006    700.36
 57007   1379.89
 57008    535.69
 57009    651.65
 57010    512.08
 57011    515.27
 57012    558.51
 57013    729.73
 38000    556.82
 38001    669.93
 38002    629.79
 38003    478.54
 38004    895.34
 38005    627.40
 38006    512.85
 38007   1110.72
 38008    732.42
 38009    609.24
 38010    679.20
 38011    659.18
 38012    897.38
 38013   1432.10
 47000    474.91
 47001   1104.69
 47002    408.27
 47003    519.41
 47004    959.06
 47005   1188.51
 47006    469.42
 47007    779.02
 47008   1148.56
 47009    944.24
 47010    851.93
 47011    721.58
 47012    735.95

**********************************************************************
Subject 2, 04/08/2009 11:48:26 on PL_LABXP2, refresh 9.99ms, ID MS
  Item       RT
!  Display error at msec 157.27, tick 13 in item 0, frame "Press the footpedal for the next screen."
!    was blocked by Flip() not returning for 7.63ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 7.48ms late
101000   3173.00
101001   3835.14
101002    998.75
101003   1044.46
101004    898.27
101005   1144.91
101006    749.07
101007    682.65
101008    933.98
101009   1108.61
101010    769.99
101011    823.26
101012    939.74
101013    821.95
102000   1022.81
102001   1242.76
102002    685.74
102003    707.46
102004   1692.36
102005   1068.84
102006    954.02
102007    898.60
102008    873.78
102009    768.38
102010    751.21
102011   1063.40
102012    898.87
103000   1189.96
103001    747.01
103002    643.51
103003    624.19
103004    837.87
103005    689.14
103006    705.34
103007    789.04
103008    636.79
103009    584.34
103010    733.41
103011    667.25
103012    940.59
103013    589.26
103014    762.76
104000    694.38
104001   1348.29
104002   1554.73
104003    624.68
104004    552.25
104005   1146.22
104006    597.19
104007    514.60
104008   1321.14
104009    661.82
104010    715.46
104011    696.52
104012    594.90
104013    848.58
105000    676.39
105001   1179.42
105002    861.17
105003   1222.65
105004    703.24
105005    578.19
105006    754.89
105007   1043.65
105008   1033.09
105009   1298.22
105010   2586.72
105011    906.18
106000   2979.91
106001    898.09
106002    651.34
106003    507.11
106004   1088.60
106005    789.08
106006    712.86
106007    571.96
106008    575.68
106009    670.29
106010    831.03
106011    887.71
106012    693.14
106013    753.83
107000    558.28
107001    873.57
107002    614.93
107003    505.31
107004   1018.72
107005    491.85
107006    637.20
107007    782.15
107008    671.91
107009   1217.40
107010    776.33
107011    542.36
107012    697.21
108000    668.49
108001    824.11
108002    986.17
108003    742.44
108004    572.47
108005    738.37
108006    595.89
108007    482.95
108008    952.58
108009    818.00
108010    726.54
108011    558.06
108012    759.04
108013    848.13
132000    570.64
132001    740.84
132002    531.04
132003    764.42
132004    599.25
132005    631.57
132006    639.21
132007    831.95
132008    729.09
132009    919.94
132010    557.57
132011   1168.53
132012    879.33
132013    595.29
 43000    539.57
 43001    968.79
 43002    789.01
 43003    593.63
 43004    620.64
 43005    963.36
 43006    828.96
 43007    764.35
 43008   -496.68
  7000    589.29
  7001    931.12
  7002    922.03
  7003    786.31
  7004    673.88
  7005    627.93
  7006    908.87
  7007   1298.37
  7008   1278.39
  7009    670.91
  7010    633.33
  7011    584.04
  7012    798.85
133000    730.77
133001    571.63
133002    799.01
133003    483.57
133004    660.27
133005    727.62
133006    997.39
133007    669.17
133008    865.34
133009    619.24
133010    634.91
133011    820.66
 14000    591.94
 14001   1237.30
 14002   -599.26
 60000   1237.21
 60001    858.91
 60002    744.14
 60003    898.46
 60004    963.55
 60005   1348.30
 60006    902.31
 60007    750.35
 60008    559.31
 60009    931.12
 60010    552.03
 60011    831.64
 60012    713.58
 60013    793.36
 60014    711.30
 60015    567.46
112000    629.23
112001    648.35
112002    890.65
112003    883.41
112004   1188.51
112005    652.72
112006    917.42
112007   1488.12
112008    608.93
112009    629.12
112010    970.27
112011    609.24
112012    528.12
 20000    609.25
 20001    892.75
 20002    822.12
 20003   1094.69
 20004    958.79
 20005    543.31
 20006    680.59
 20007    647.68
 20008    632.33
 20009    958.02
 20010    684.61
 20011    710.37
 20012    936.62
 65000    538.40
 65001   1104.12
 65002    572.80
 65003    549.32
 65004    701.10
 65005    673.00
 65006    814.14
 65007    690.53
 65008    671.16
 65009    630.82
 65010    518.27
 65011    926.62
 65012    529.35
 65013   1058.67
 65014    549.32
 38000    533.81
 38001    719.11
 38002    898.88
 38003    672.87
 38004    772.16
 38005    540.98
 38006    585.57
 38007    844.01
 38008   1166.89
 38009    449.44
 38010    701.16
 38011    603.51
 38012    501.11
 38013    998.75
 33000    620.84
 33001   1124.01
 33002    576.56
 33003    591.85
 33004    532.69
 33005    482.62
 33006    736.53
 33007   1011.08
 33008   1108.63
 33009    874.07
 33010    597.78
128000    489.41
128001    738.57
128002    684.18
128003    580.98
128004    652.98
128005    559.31
128006    641.59
128007    469.43
128008    464.59
128009    599.26
128010    606.78
128011   1508.10
128012    581.00
 53000    740.48
 53001    763.71
 53002    509.40
 53003    676.62
 53004    517.07
 53005   1039.82
 53006    562.64
 53007    553.96
 53008    534.76
 53009    495.36
 53010    576.05
 53011    678.45
 53012    492.62
 53013    772.74
 53014    505.51
111000    729.10
111001    689.83
111002    692.15
111003   1100.56
111004    732.07
111005   1118.21
111006    461.51
111007    872.02
111008    484.41
111009    546.84
111010    566.94
111011    571.03
111012    818.99
111013    451.13
  8000    721.74
  8001    469.81
  8002    779.03
  8003    678.51
  8004   1104.86
  8005    570.32
  8006    583.87
  8007   -449.77
  1000    531.96
  1001    754.23
  1002    544.98
  1003    580.65
  1004    924.09
  1005    589.27
  1006    835.87
  1007    713.69
  1008    663.59
  1009    830.42
  1010    679.15
  1011    638.64
  1012   1111.75
  1013   1495.23
119000    605.95
119001    656.56
119002    837.20
119003    812.82
119004    660.08
119005    619.13
119006    766.30
119007    906.29
119008    729.09
119009   -759.05
115000    838.96
115001   1385.51
115002    613.54
115003    550.94
115004   1218.36
115005    639.20
115006    510.86
115007    689.14
115008    682.22
115009    772.35
115010    562.73
115011    687.84
115012    791.61
115013    588.74
115014    709.24
115015    502.14
116000    641.99
116001    638.75
116002    895.47
116003    598.00
116004    529.09
116005   1122.82
116006    627.20
116007    709.87
116008    775.22
116009    622.01
116010    613.88
116011    703.74
116012   -859.93
 29000    613.77
 29001   2874.79
 29002    823.76
 29003   1224.23
 29004    671.51
 29005    451.61
 29006    675.87
 29007    842.35
 29008    616.52
 29009   1038.69
 29010   1190.00
 29011    723.19
 29012    772.41
 29013    779.03
 29014    967.45
 29015    810.17
 16000    571.87
 16001   1409.13
 16002    611.29
 16003   -543.89
 36000    794.21
 36001   1029.96
 36002    766.71
 36003    918.85
 36004    640.57
 36005    828.66
 36006    633.41
 36007    727.67
 36008    918.85
 36009   1102.16
 36010    848.94
 36011    818.98
 36012    780.90
 36013    877.68
 36014    832.89
  3000    589.29
  3001    876.74
  3002    532.08
  3003    554.27
  3004    601.55
  3005    506.10
  3006    641.06
  3007    787.73
  3008    602.38
  3009    890.65
  3010    549.47
  3011    607.33
  3012    567.50
125000    743.63
125001    749.09
125002    863.40
125003    727.96
125004    539.34
125005    898.87
125006    814.43
125007    549.33
125008    586.90
125009    893.03
125010    540.15
125011   1198.86
125012   1188.50
125013    544.82
125014    499.39
 62000    649.21
 62001    750.51
 62002    970.68
 62003    559.31
 62004    708.47
 62005    558.92
 62006    640.08
 62007    659.00
 62008    574.02
 62009    603.27
 62010    543.84
 62011    802.18
 62012    679.16
 62013    606.25
 59000    680.09
 59001    478.18
 59002    768.92
 59003    479.41
 59004    968.77
 59005    715.06
 59006    757.81
 59007    948.99
 59008    572.52
 59009    541.08
 59010    453.82
 59011    793.20
 59012    525.52
 59013   1146.45
 59014    599.26
 59015    599.64
 30000    534.88
 30001    610.42
 30002    573.17
 30003   1108.54
 30004    739.25
 30005    378.98
 30006    851.08
 30007    838.95
 30008    828.11
 30009    401.26
 30010    958.80
 30011    679.16
 30012    969.28
 30013    862.54
 11000    576.21
 11001    712.36
 11002    610.36
 11003    815.78
 11004    952.90
 11005    537.14
 11006    578.94
 11007    753.61
 11008    469.43
 11009   1015.49
 11010    774.14
 11011    641.55
 11012   1321.39
117000    574.97
117001    678.83
117002    730.09
117003    719.10
117004    742.87
117005    714.53
117006    649.19
117007    445.08
117008    700.70
117009    701.60
117010    636.11
117011    482.41
117012    634.59
117013   -653.73
