
Subjects incorporated to date: 018
Data file started on machine PL_LABXP1

**********************************************************************
Subject 2, 05/04/2009 11:21:30 on PL_LABXP1, refresh 9.99ms, ID SB
  Item       RT
 72003    778.83
 72004    631.14
 72005   1213.39
 72006    856.61
 72007   1606.41
 72008    868.95
 72009   1846.06
 72010    891.49
 72011    932.66
 72012   2140.40
 72013   1213.45
 72014  -1021.54
 48000    482.50
 48001    762.15
 48002   1073.36
 48003    566.38
 48004    816.04
 48005    639.86
 48006    703.41
 48007    711.51
 48008   1380.64
 48009    948.60
 48010    916.41
 48011   1052.64
 48012    753.24
 48013   1030.52
 44000    374.16
 44001    729.10
 44002   1928.72
 44003    714.55
 44004    651.10
 44005   1048.67
 44006    706.41
 44007    909.88
 44008   1128.56
 44009   2030.24
 44010   1759.23
 44011   1148.59
 44012    533.73
 44013    951.49
 55000    473.73
 55001   1582.41
 55002    960.88
 55003    679.23
 55004    750.48
 55005   2789.52
 55006   1480.82
 55007   1159.16
 55008   1030.26
 55009    890.17
 55010    678.40
 55011   1527.95
 55012    884.27
 55013    719.35
 55014    713.22
 55015    609.25
 55016    813.55
 58000    418.48
 58001    896.55
 58002    676.03
 58003    937.70
 58004    704.57
 58005   1615.88
 58006    700.35
 58007    829.72
 58008    588.05
 58009    950.31
 58010    819.27
 58011    830.78
 58012    889.91
 58013    763.12
 58014    699.56
 21000    399.59
 21001   1311.72
 21002    782.64
 21003    759.87
 21004    744.55
 21005   1963.31
 21006   1055.11
 21007    878.88
 21008    491.15
 21009   1211.06
 21010   1544.93
 21011    940.68
 21012   2122.75
 21013   1176.54
  9000    423.67
  9001    722.78
  9002    741.15
  9003    770.82
  9004    671.10
  9005   1354.81
  9006    866.29
  9007    786.86
  9008   1782.56
  9009    654.42
  9010   1498.03
  9011   1648.44
 22000    490.93
 22001    848.93
 22002    762.69
 22003    598.25
 22004    754.52
 22005   1450.94
 22006   1159.57
 22007    778.61
 22008   1685.36
 22009   1714.11
 22010   1443.94
 22011   1270.57
 22012    799.45
 28000    418.40
 28001   1028.68
 28002    670.81
 28003   1075.62
 28004    978.76
 28005    800.21
 28006   1274.14
 28007   2079.07
 28008   1031.16
 28009    687.58
 28010   2688.02
 28011   1612.16
 28012   1452.58
 28013    718.47
 28014    831.58
 28015   1619.63
 10000    726.02
 10001    479.57
 10002    741.73
 10003    830.99
 10004    657.64
 10005    699.09
 10006   1228.19
 10007    729.06
 10008    759.05
 10009    512.71
 10010    733.17
 10011    940.74
 10012    932.78
 10013    549.33
 10014   1388.94
 10015    973.33
 49000    539.77
 49001   1108.51
 49002    769.01
 49003    609.28
 49004   1542.13
 49005    899.03
 49006    571.86
 49007    905.25
 49008    761.45
 49009    651.97
 49010    828.97
 49011    887.22
 49012    479.20
 49013    753.16
 70000    383.55
 70001    940.96
 70002    659.19
 70003    700.69
 70004    760.49
 70005   1015.33
 70006   1078.62
 70007   1050.65
 70008    882.64
 70009    657.08
 70010    631.15
 70011   1233.90
 70012    852.57
 70013    834.93
117000    411.30
117001    888.29
117002    928.83
117003    754.29
117004    703.65
117005    963.79
117006    924.90
117007    794.32
117008   1371.67
117009    814.56
117010    663.81
117011    548.94
117012    760.49
117013   -641.67
 71000    410.94
 71001   1609.49
 71002   1382.81
 71003    759.06
 71004    783.12
 71005   1779.41
 71006    750.67
 71007   1338.52
 71008    848.92
 71009   1036.64
 71010    909.49
 71011   1567.97
 71012   1188.43
 71013   1040.11
 36000    359.68
 36001    780.53
 36002   1056.55
 36003   1042.24
 36004   1052.66
 36005    861.64
 36006   1372.76
 36007   1050.45
 36008    876.95
 36009   1487.88
 36010    932.87
 36011   1132.28
 36012    769.02
 36013    948.81
 36014    647.16
 23000    415.52
 23001    686.61
 23002   1109.89
 23003   1208.67
 23004    840.33
 23005   1602.46
 23006    723.85
 23007    825.44
 23008    710.78
 23009   1463.14
 23010   1781.24
 23011    793.70
 23012  -3385.74
 37000   1470.86
 37001    633.63
 37002   1690.89
 37003    847.72
 37004   1121.25
 37005   1688.87
 37006   3315.68
 37007   1203.36
 37008    871.24
 37009    620.93
 37010    531.13
 37011    425.29
 37012  -2588.92
129000    900.49
129001   1557.93
129002    732.19
129003    659.17
129004   1514.32
129005   1041.39
129006    673.96
129007    589.26
129008   1209.90
129009    830.81
129010   1084.06
129011    620.78
129012    761.99
129013    739.06
129014    656.20
  7000    347.13
  7001    581.80
  7002    542.31
  7003    651.50
  7004    803.44
  7005    682.10
  7006   1268.44
  7007    624.48
  7008   2687.42
  7009   1120.96
  7010    838.92
  7011    653.17
  7012   1912.56
 52000    645.06
 52001  -1178.49
118000    727.23
118001    802.85
118002    548.83
118003    779.50
118004   1238.42
118005    603.91
118006   2029.85
118007   1287.84
118008    674.73
118009    890.21
118010   1504.71
118011   1038.03
118012    749.84
118013   1891.84
118014    938.83
 29000   1058.29
 29001    822.00
 29002   1121.37
 29003   1517.79
 29004   1147.51
 29005    918.84
 29006    830.00
 29007   1072.96
 29008    988.73
 29009    928.88
 29010   1602.22
 29011   1094.91
 29012   1082.64
 29013    711.41
 29014    911.60
 29015    882.07
 14000    444.44
 14001    665.10
 14002   1387.86
 14003    689.39
 14004    760.03
 14005    823.03
 14006   1374.78
 14007    614.29
 14008   1024.76
 14009   1610.72
 14010    919.06
 14011    589.53
 14012    552.80
 14013   1257.69
 14014    821.91
 54000    404.47
 54001   1227.78
 54002    741.12
 54003    878.89
 54004    848.92
 54005   1078.63
 54006    770.52
 54007   1078.97
 54008    710.65
 54009    763.73
 54010    812.45
 54011    813.64
 54012    551.29
 54013    785.57
 54014    679.13
 60000    398.01
 60001   1418.16
 60002    573.05
 60003    711.99
 60004   1141.92
 60005    673.90
 60006   1934.48
 60007    829.39
 60008    764.33
 60009    639.20
 60010    625.39
 60011    930.16
 60012   1185.03
 60013    930.57
 60014    848.93
 60015    962.17
 46000    366.72
 46001   1071.77
 46002   1171.34
 46003    644.67
 46004   1262.61
 46005    860.84
 46006    879.24
 46007    858.70
 46008   1043.48
 46009   1045.26
 46010    817.24
 46011   1984.22
 46012   1161.23
 46013    524.35
121000    559.35
121001    614.62
121002    769.04
121003   1077.02
121004    544.82
121005    626.50
121006   1807.67
121007    614.82
121008    689.14
121009   1128.77
121010    658.73
121011   1874.19
121012    759.03
121013    520.32
121014    514.69
  3000    408.39
  3001   -740.34
 42000    409.53
 42001    683.78
 42002    754.27
 42003    812.88
 42004   1339.76
 42005    731.32
 42006    721.26
 42007    756.80
 42008   1438.14
 42009    595.38
 42010   1003.63
 42011    550.84
 42012    712.52
 65000    502.55
 65001   1210.40
 65002    513.86
 65003    683.09
 65004   1531.21
 65005    707.99
 65006    624.53
 65007   1273.84
 65008    572.90
 65009    909.05
 65010    589.21
 65011   1016.06
 65012    802.77
 65013   1078.88
 65014    806.31
  1000    434.56
  1001    497.23
  1002    495.52
  1003    521.02
  1004    589.27
  1005   1009.79
  1006    906.70
  1007    652.37
  1008   1002.88
  1009    669.17
  1010    597.92
  1011    816.42
  1012   1123.78
  1013   1324.13
 30000    497.09
 30001    623.32
 30002    581.47
 30003    520.10
 30004    911.31
 30005    590.47
 30006    701.07
 30007    666.38
 30008  -1174.55
112000    469.47
112001   2009.98
112002    749.16
112003   1579.42
112004   1302.37
112005    751.45
112006   1371.70
112007   1251.14
112008    861.43
112009   1328.77
112010   1118.57
112011    529.24
112012    649.42
  4000    378.76
  4001    613.69
  4002    696.00
  4003    555.11
  4004    743.27
  4005   1011.44
  4006  -1244.97
113000    534.93
113001   2017.22
113002    509.76
113003   1348.26
113004    589.26
113005    599.27
113006   1018.58
113007   1782.66
113008   2124.09
113009    860.76
113010    649.49
113011    837.55
116000    416.09
116001    630.34
116002   1054.02
116003    902.74
116004   2234.53
116005   1088.61
116006    838.74
116007    769.04
116008   2326.99
116009    878.55
116010    867.05
116011    759.03
116012    908.72
!  Display error at msec 798553.63, tick 79935 in item 116013, frame "window."
!    was blocked by Flip() not returning for 6.40ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 6.02ms late
116013    802.02
119000    491.22
119001    990.76
119002    920.34
119003    888.47
119004   1458.12
119005   1059.76
119006    745.17
119007    659.24
119008    829.60
119009    728.89
119010   1357.90
119011    802.78
119012    664.61
 62000    467.30
 62001    971.40
 62002    760.16
 62003    539.39
 62004    616.78
 62005    871.03
 62006    609.07
 62007    839.17
 62008    649.18
 62009    831.34
 62010    499.69
 62011    943.96
 62012    808.97
 62013    576.42
 53000    345.26
 53001  -1066.85
 18000   1981.87
 18001    592.27
 18002    915.24
 18003    523.93
 18004    651.49
 18005    951.72
 18006    631.44
 18007    871.47
 18008    733.67
 18009    693.97
 18010    720.13
 18011    794.89
 18012   1322.57
 18013   1021.76
 18014    690.18
 35000    535.71
 35001    515.86
 35002   2501.65
 35003    618.35
 35004    780.97
 35005    538.41
 35006   -934.10
 64000    442.91
 64001   1401.84
 64002    796.62
 64003    612.03
 64004    892.82
 64005   1837.20
 64006   2024.14
 64007   1119.24
 64008    858.92
 64009    824.16
 64010    774.88
 64011    783.38
 64012   1078.88
 64013    733.04
 64014   1440.40
130000    420.95
130001   1057.21
130002    645.65
130003    684.18
130004    756.94
130005   1558.68
130006    868.29
130007   2586.63
130008   2342.19
130009    869.89
130010    840.44
130011   1128.52
130012    839.57
130013    850.35
114000    512.86
114001   1008.71
114002   1260.10
114003    834.15
114004    511.96
114005   1357.40
114006    691.21
114007    748.30
114008    596.52
114009    588.29
114010    529.36
114011    619.23
114012    565.52
114013    572.78
 59000    454.19
 59001    660.17
 59002    692.78
 59003    468.08
 59004    708.02
 59005    909.30
 59006    828.98
 59007    835.73
 59008    743.12
 59009    619.23
 59010    689.27
 59011    519.37
 59012    569.29
 59013    449.43
 59014    454.80
 59015    838.94
  2000    558.60
  2001    502.41
  2002    817.81
  2003    406.53
  2004    492.59
  2005   1693.74
  2006    753.39
  2007    771.88
  2008    974.63
  2009   -881.06
 24000    419.51
 24001    810.46
 24002    384.47
 24003    449.52
 24004    552.15
 24005    921.45
 24006   1590.35
 24007    775.96
 24008    914.32
 24009   1811.21
 24010    628.73
 24011   1613.09
 24012   1199.62
 24013    930.25
 24014   1208.33
 19000    424.28
 19001    549.25
 19002    744.06
 19003    506.90
 19004    659.17
 19005    685.07
 19006   1042.96
 19007   1268.31
 19008   1777.69
 19009    736.56
 19010   1187.29
 19011    776.74
 19012    743.71
 27000    456.38
 27001    609.24
 27002    742.01
 27003    939.54
 27004   1145.45
 27005    629.18
 27006   1232.67
 27007    630.44
 27008   1589.64
 27009    946.15
 27010    734.15
 27011   1408.61
 27012    686.37
 50000    429.51
 50001    852.92
 50002   1398.91
 50003    551.12
 50004    586.51
 50005    658.39
 50006   1329.63
 50007    764.16
 50008   1094.61
 50009    599.24
 50010   1096.70
 50011    759.06
 50012   1088.61
123000    367.73
123001    542.37
123002   1016.23
123003    928.81
123004    499.37
123005    519.36
123006    737.93
123007  -1414.37
115000    573.97
115001    555.90
115002   -520.62
 56000    430.12
 56001    786.64
 56002   2444.90
 56003    952.36
 56004    875.01
 56005   2047.93
 56006    900.44
 56007    898.84
 56008    838.95
 56009    629.24
 56010    700.53
 56011    964.90
 56012   1130.26
 56013   1178.50
 56014    854.94
 56015    699.12
126000    446.97
126001    910.77
126002    604.68
126003    607.11
126004    581.27
126005    566.62
126006    815.50
126007   1072.88
126008    689.14
126009    823.44
126010    560.32
126011    767.00
 69000    355.71
 69001    571.35
 69002    458.22
 69003    565.84
 69004    589.26
 69005   1108.65
 69006    864.48
 69007   1714.28
 69008    749.97
 69009    583.36
 69010    849.16
 69011    952.81
 69012    851.53
 69013    798.98
 69014    478.92
 25000    391.14
 25001    787.05
 25002   1028.72
 25003    856.28
 25004   1448.69
 25005    595.63
 25006    715.35
 25007   2622.42
 25008   1292.06
 25009   1055.80
 25010    579.28
 25011    499.75
 25012    587.99
131000    420.16
131001   1228.45
131002    623.31
131003    636.08
131004    928.91
131005    780.61
131006    470.46
131007   1180.31
131008    799.04
131009   1802.88
131010   1195.78
131011   1001.54
131012    879.14
131013    750.70
131014    769.04
 67000    390.74
 67001    648.70
 67002    842.80
 67003    572.61
 67004    899.96
 67005  -1148.52
 57000    505.32
 57001    762.78
 57002    503.88
 57003    646.25
 57004    593.12
 57005    792.18
 57006    846.07
 57007   1088.60
 57008    498.32
 57009    445.46
 57010    602.87
 57011    742.06
 57012    749.10
 57013    783.78
 45000    379.55
 45001    566.52
 45002    954.60
 45003    909.51
 45004    854.81
 45005    674.80
 45006   1590.87
 45007    725.74
 45008   1038.68
 45009    554.42
 45010   1494.71
 41000    429.54
 41001   2297.01
 41002    690.00
 41003    509.37
 41004    531.16
 41005    480.95
 41006    678.93
 41007    619.23
 41008   1581.22
 41009    579.28
 41010    751.45
 41011    563.36
 41012    996.51
 41013    853.69
 41014    856.90
111000    440.68
111001    847.59
111002    993.49
111003    855.15
111004    442.54
111005    656.22
111006    753.32
111007    933.32
111008    579.29
111009    585.42
111010   1730.17
111011   1208.81
111012    875.49
111013    599.25
 31000    384.21
 31001   1074.85
 31002    758.10
 31003   1316.18
 31004    998.72
 31005    970.41
 31006    638.49
 31007    480.95
 31008    807.71
 31009    713.55
 31010    717.75
 31011   1041.13
 31012    811.12
 38000    498.65
 38001    783.24
 38002    459.65
 38003    492.82
 38004    818.96
 38005    739.10
 38006    573.08
 38007    636.52
 38008    918.07
 38009    758.88
 38010   -592.30
  8000    509.46
  8001    811.55
  8002   1241.89
  8003    838.95
  8004    606.74
  8005   1088.83
  8006   1252.48
  8007    559.31
  8008    888.96
  8009   1348.68
  8010   1150.43
  8011    479.43
  8012    749.05
132000    480.11
132001    495.03
132002    641.24
132003    620.49
132004    692.45
132005    898.94
132006    886.33
132007    510.65
132008    575.88
132009    920.61
132010   1072.44
132011   1017.77
132012    769.02
132013    655.67
 51000    390.41
 51001   1033.46
 51002   -838.92
 11000    348.36
 11001    670.14
 11002    908.96
 11003    629.23
 11004    753.83
 11005    977.75
 11006    671.10
 11007    526.53
 11008    619.21
 11009   1029.41
 11010   1295.86
 11011   1100.26
 11012    773.54
 63000    396.80
 63001    702.67
 63002    589.33
 63003    842.45
 63004    963.43
 63005   1910.41
 63006    969.58
 63007    825.39
 63008    579.25
 63009   1659.12
 63010    569.29
 63011    818.96
 63012    799.70
  5000    449.46
  5001    788.75
  5002    517.84
  5003    712.99
  5004    599.26
  5005    772.25
  5006    998.71
  5007    866.18
  5008    609.15
  5009    836.08
  5010   1324.11
  5011    850.49
 16000    310.73
 16001    519.37
 16002    726.86
 16003    419.10
 16004    559.30
 16005    666.12
 16006    663.61
 16007    574.75
 16008   1318.46
 16009    505.30
 16010    499.42
 16011    582.47
 32000    369.87
 32001    399.78
 32002   1181.21
 32003    631.35
 32004    663.50
 32005    651.06
 32006    568.25
 32007   -977.73
124000    594.32
124001    625.97
124002    749.27
124003    692.80
124004    762.80
124005   1990.39
124006   2310.63
124007    869.17
124008   1201.92
124009    629.48
124010    844.43
124011    469.42
124012    776.85
124013    771.65
 12000    359.60
 12001    496.03
 12002    555.40
 12003    548.50
 12004   1488.04
 12005    712.69
 12006    645.57
 12007    650.09
 12008   1010.83
 12009    651.70
 12010    598.83
 12011    911.08
 12012    720.43
 12013   1153.78
 12014    859.90
133000    391.36
133001   1004.72
133002    849.00
133003    692.79
133004    651.23
133005    919.91
133006   1108.18
133007   1677.55
133008    928.80
133009    547.38
133010   1918.13
133011   1947.50
128000    582.46
128001    828.97
128002    681.39
128003    647.67
128004   1205.85
128005    681.40
128006    593.47
128007    676.02
128008    760.94
128009    499.59
128010    830.43
128011    611.05
128012    756.28
128013    528.68
120000    397.73
120001   1541.32
120002    841.52
120003    632.92
120004    521.53
120005    872.71
120006    608.54
120007    611.30
120008    572.61
120009    504.76
120010    768.28
120011   1094.16
120012    624.01
120013    580.04
 68000    799.18
 68001   1897.57
 68002    822.09
 68003    759.05
 68004    599.29
 68005   1018.96
 68006    802.72
 68007    782.14
 68008    559.30
 68009    531.61
 68010    661.81
 68011    583.61
 68012    997.72
 68013    871.33
 68014    940.33
 68015    632.95
 61000    444.24
 61001    938.81
 61002   1281.27
 61003    821.53
 61004    650.34
 61005    628.48
 61006    635.32
 61007    630.41
 61008    685.35
 61009    622.40
 61010    709.25
 61011    979.47
 61012    762.76
 61013    659.07
 47000    416.21
 47001    552.39
 47002    747.31
 47003    831.69
 47004    739.05
 47005   -722.47
 34000    348.10
 34001    727.98
 34002    954.72
 34003  -1119.25
 26000   2037.82
 26001    608.98
 26002   -908.39
122000    632.86
!  Display error at msec 1354300.21, tick 135504 in item 122001, frame "everyone   treated"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 2 ticks
!    -- but more than likely due to msec callback being 6.02ms late
122001    988.74
122002    753.56
122003    572.66
!  Display error at msec 1356997.22, tick 135761 in item 122004, frame "a   once"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- but more than likely due to msec callback being 6.02ms late
122004    532.30
122005    931.75
122006   1273.60
122007    716.30
122008    691.95
122009   1132.86
122010    679.82
122011   1439.86
122012    604.71
134000    430.90
134001   1854.36
134002   -568.61
127000    639.46
127001   1085.17
127002    824.19
127003   1898.20
127004    972.62
127005    929.67
127006    613.59
127007   1209.84
127008   1157.86
127009    755.70
127010    615.28
127011    660.35
127012    725.27
127013    505.24
 43000    459.71
 43001   1221.79
 43002    569.80
 43003    708.94
 43004    749.52
 43005    815.90
 43006   1093.84
 43007   1179.06
 43008    599.56
 43009   2070.37
 43010    529.84
 43011    783.12
 43012    784.54
125000    433.73
125001    684.86
125002   1894.41
125003    692.80
!  Display error at msec 1404494.60, tick 140507 in item 125004, frame "with   pigtails"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 2 ticks
!    -- but more than likely due to msec callback being 6.02ms late
125004    524.34
125005    720.37
125006    889.75
125007    922.77
125008    520.38
125009    621.66
!  Display error at msec 1409457.65, tick 140940 in item 125010, frame "banner   of"
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
!    -- but more than likely due to msec callback being 6.02ms late
125010    514.58
125011    479.92
125012    513.73
125013    756.36
125014   1336.28
 17000    372.65
 17001    481.60
 17002    429.49
 17003    509.38
 17004    716.81
 17005    558.43
 17006    759.04
 17007   1637.76
 17008    851.14
 17009    962.87
 17010    751.02
 17011    554.07
 17012    751.03
 17013    729.10
 20000    500.15
 20001    487.19
 20002    490.42
 20003    490.66
 20004    671.41
 20005    566.80
 20006    705.67
 20007    662.03
 20008    816.46
 20009    900.23
 20010    752.16
 20011    580.62
!  Display error at msec 1436027.82, tick 143577 in item 20012, frame "sail.   reports."
!    was blocked by Flip() not returning for 1.40ms
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
 20012    879.27
 40000    391.95
 40001    498.43
 40002    764.10
 40003   1128.56
 40004    992.98
 40005    814.95
 40006    604.02
 40007    561.38
 40008   1110.88
 40009    871.74
 40010    661.65
 40011    631.63
 40012    882.94
 40013    527.62
  6000    358.11
  6001    794.69
  6002    599.37
  6003    495.81
  6004    470.33
  6005    797.11
  6006    796.35
  6007    869.69
  6008    588.22
  6009    709.55
  6010    695.15
  6011   1099.70
  6012    746.77
  6013    636.79
 39000    359.59
 39001    533.80
 39002   1181.56
 39003    745.65
 39004   1043.03
 39005   1238.37
 39006    938.79
 39007  -1579.91
 66000    575.69
 66001   -597.18

**********************************************************************
Subject 3, 05/04/2009 12:22:05 on PL_LABXP1, refresh 9.99ms, ID AS
  Item       RT
101000   3449.01
101001   1080.95
101002   1141.97
101003   1656.26
101004    921.58
101005    467.83
101006   1088.83
101007    666.10
101008    595.07
101009   1640.29
101010   1079.26
101011    821.58
101012    629.47
101013    845.97
102000   1597.82
102001    819.60
102002   2123.46
102003    902.93
102004    563.02
102005    799.78
102006    918.84
102007    784.86
102008   1019.86
102009   1843.05
102010   1188.47
102011    634.80
102012    882.50
103000   1155.97
103001   1238.96
103002   1519.65
103003    797.66
103004    778.33
103005    912.64
103006    930.62
103007   1536.08
103008   1255.24
103009    822.66
103010   1025.29
103011  -1636.32
104000    736.59
104001   1479.17
104002   1236.40
104003   1031.05
104004    848.04
104005    893.24
104006   1448.13
104007    746.42
104008   1268.24
104009    882.03
104010   1207.36
104011   1498.06
104012   1285.93
104013   1184.49
105000    564.61
105001   1038.67
105002   1546.49
105003    994.94
105004   1208.54
105005    838.93
105006    522.24
105007   1143.41
105008    573.63
105009    763.03
105010   1859.70
105011   1760.69
106000    442.70
106001    986.01
106002    810.31
106003    583.69
106004    993.80
106005   1125.30
106006    642.68
106007    707.71
106008   1627.48
106009   1567.65
106010    731.79
106011   1278.14
106012    691.89
106013   1687.82
107000    301.91
107001    663.07
107002    881.28
107003    558.10
107004   1119.77
107005   1065.54
107006    481.76
107007    639.18
107008    954.69
107009    909.16
107010    690.28
107011    810.91
107012   1214.46
108000    318.49
108001   1843.72
108002    942.81
108003   1083.05
108004    754.63
108005    715.39
108006   1163.11
108007   -840.90
 27000    579.34
 27001   1061.53
 27002    916.85
 27003    717.12
 27004    993.54
 27005    968.77
 27006    872.98
 27007    654.37
 27008   1538.70
 27009   2137.90
 27010    670.77
 27011    670.00
 27012    895.22
 17000    436.08
 17001    928.82
 17002    858.62
 17003    625.33
 17004    795.11
 17005   1264.03
 17006    893.58
 17007   1280.55
 17008    689.84
 17009    500.42
 17010    722.09
 17011    911.56
 17012    657.90
 17013   1270.80
 13000    398.73
 13001   1184.89
 13002    677.58
 13003    621.80
 13004    681.66
 13005    978.77
 13006   2310.72
 13007   1096.35
 13008   2107.84
 13009    692.04
 13010   1088.60
 13011   1743.02
 13012    978.36
 59000    629.21
 59001    923.04
 59002    864.16
 59003    907.53
 59004    670.95
 59005   1192.76
 59006   1231.03
 59007   1283.30
 59008    914.44
 59009    819.04
 59010    862.52
 59011    900.53
 59012    738.08
 59013   1021.87
 59014    753.76
 59015    901.88
 12000    461.31
 12001    635.56
 12002    653.01
 12003    541.09
 12004    970.25
 12005   1458.12
 12006   1465.36
 12007   1647.91
 12008    882.29
 12009   1009.19
 12010    539.34
 12011    621.10
 12012    799.02
 12013    972.94
 12014   1318.30
 20000    455.86
 20001    809.01
 20002    510.81
 20003    463.15
 20004   1368.47
 20005   1071.71
 20006    874.87
 20007    970.65
 20008    692.65
 20009   1014.17
 20010   1194.04
 20011    634.89
 20012   1088.59
133000    466.32
133001    589.06
133002    963.32
133003    646.81
133004    449.20
133005   1418.18
133006   1378.22
133007   -895.78
132000    464.34
132001    594.09
132002    500.88
132003    716.55
132004    795.59
132005   1274.42
132006   1567.57
132007    680.96
132008    638.71
132009    795.68
132010   1655.41
132011   2089.71
132012   1129.45
132013    508.07
 46000    711.48
 46001    898.85
 46002    947.50
 46003    535.48
 46004    704.75
 46005    820.83
 46006    821.56
 46007   1460.16
 46008   2345.97
 46009    988.73
 46010    765.96
 46011    680.75
 46012    819.08
 46013    783.02
128000    548.90
128001    748.37
128002   1179.07
128003    497.76
128004    770.45
128005   1241.56
128006   1020.89
128007    602.40
128008   1077.43
128009    996.10
128010   1647.86
128011    729.02
128012   1054.30
128013    826.32
  4000    438.94
  4001   1007.09
  4002    458.73
  4003    716.51
  4004    663.83
  4005   1002.08
  4006   1874.70
  4007   1681.27
  4008    746.75
  4009    923.92
  4010   1282.38
  4011    598.87
  4012    505.18
  4013    723.89
 48000    486.03
 48001    878.89
 48002   1172.93
 48003    510.52
 48004    523.00
 48005    579.17
 48006    911.45
 48007    665.15
 48008   2103.39
 48009   1288.35
 48010   1019.28
 48011    840.58
 48012    589.68
 48013   1279.31
 42000    422.96
 42001    629.21
 42002    738.99
 42003    609.24
 42004    746.72
 42005    828.94
 42006   1161.07
 42007    696.11
 42008   1442.89
 42009    624.96
 42010    577.00
 42011   1747.75
 42012    848.72
123000    665.60
123001    580.93
123002   1101.38
123003   1752.13
123004    918.56
123005    676.87
123006    541.49
123007    863.73
123008    486.20
123009   1038.44
123010    882.69
123011    409.44
123012    719.11
123013    898.92
123014    889.07
 47000    470.09
 47001    908.96
 47002    669.19
 47003   1298.34
 47004    765.56
 47005    790.89
 47006    799.13
 47007    979.83
 47008   1096.31
 47009    980.01
 47010   1174.24
 47011    839.86
!  Display error at msec 565778.17, tick 56559 in item 47012, frame "scene.   ourselves."
!    moved into video memory 1 tick late
!     (previous frame's duration will have been longer)
!    -- possibly caused by another process taking 1 tick
 47012   1591.82
 69000    474.48
 69001    890.75
 69002    865.27
 69003    961.91
 69004   1001.25
 69005    858.91
 69006   1538.04
 69007   2119.09
 69008   2340.92
 69009   1487.90
 69010    549.12
 69011    875.87
 69012    855.49
 69013    868.90
 69014    848.79
 61000    517.62
 61001    735.48
 61002    924.33
 61003    629.81
 61004    710.03
 61005    779.03
 61006    822.74
 61007   1760.28
 61008   1045.79
 61009   2197.13
 61010   1098.61
 61011    744.43
 61012    759.04
 61013   1042.77
 16000    526.59
 16001    539.60
 16002    552.27
 16003    463.36
 16004    854.50
 16005    894.47
 16006   1528.29
 16007   1029.92
 16008   1284.90
 16009   1120.87
 16010    811.37
 16011    947.84
  7000    409.34
  7001    669.68
  7002    445.92
  7003    490.04
  7004    710.81
  7005    699.36
  7006    633.35
  7007    851.78
  7008   2392.64
  7009    645.78
  7010   1170.61
  7011    581.90
  7012   2281.13
 50000    503.77
 50001    594.84
 50002    701.62
 50003    519.78
 50004    871.61
 50005    829.63
 50006   1057.71
 50007    825.98
 50008    454.99
 50009    511.31
 50010   1487.67
 50011    714.98
 50012    628.73
 35000    452.87
