
Subjects incorporated to date: 019
Data file started on machine PL_LABXP4

**********************************************************************
Subject 1, 04/21/2009 10:56:15 on PL_LABXP4, refresh 9.99ms, ID JR
  Item       RT
  2009   1160.21
  2010    241.03
  2011    379.40
  2012    321.64
  2013    398.79
 14000    454.17
 14001    478.59
 14002    223.79
 14003    207.59
 14004    204.75
 14005    554.41
 14006    374.64
 14007    205.68
 14008    444.56
 14009   1340.38
 14010    202.16
 14011    211.57
 14012    255.90
 14013    323.30
 14014    321.18
 14015    368.17
 14251   1328.86
  7000     70.12
  7001    284.79
  7002    193.12
  7003    339.60
  7004    149.84
  7005    149.91
  7006    159.67
  7007    185.03
  7008    711.96
  7009    304.99
  7010   2057.39
  7011    178.24
  7012    254.93
  7013    349.45
117000    630.65
117001    175.79
117002    419.50
117003    172.12
117004    182.50
117005    204.41
117006    212.17
117007    168.77
117008    223.05
117009    186.56
117010    364.10
117011    159.82
117012    193.80
117013    179.99
117014    199.77
117015    319.63
130000    397.87
130001    162.06
130002    154.02
130003    423.52
130004    391.14
130005    499.40
130006    189.76
130007    194.04
130008    203.86
130009    313.99
130010    189.39
130011    420.09
130012    245.36
130013    243.57
130014    522.80
 18000    319.61
 18001    148.34
 18002    159.84
 18003    365.10
 18004    381.99
 18005    186.36
 18006    170.08
 18007    176.44
 18008    227.73
 18009   2050.09
 18010    515.90
 18011    290.13
 18012    181.63
 18013    240.43
 18014    241.65
 18015    336.31
 10000    352.66
 10001    160.64
 10002    351.81
 10003    144.21
 10004    139.84
 10005    405.59
 10006    135.25
 10007    162.75
 10008    234.83
 10009    258.35
 10010    236.53
 10011    192.75
 10012    390.31
 10013    205.38
 10014    481.80
 10015    163.94
 10016    312.14
 10251   2930.57
126000      2.11
126001    282.83
126002    533.81
126003    371.21
126004    148.55
126005    793.24
126006    412.14
126007    152.47
126008    151.39
126009    461.90
126010    229.75
126011    217.89
126012    258.37
126251   1452.10
 23000    378.71
 23001    177.22
 23002    402.35
 23003    329.62
 23004    173.04
 23005    134.45
 23006    349.87
 23007    241.52
 23008   2202.25
 23009    218.83
 23010    196.29
 23011    199.78
 23012    528.23
 23013    154.56
 23014    164.23
 23015    342.70
 23251   3845.11
 19000    316.70
 19001    219.76
 19002    533.22
 19003    388.05
 19004    153.53
 19005    141.81
 19006    177.08
 19007    230.34
 19008    422.20
 19009    245.43
 19010    419.19
 19011    253.04
 19012    182.45
 19013    248.16
 19251   1913.00
127000     97.42
127001    273.61
127002    131.22
127003    125.79
127004    344.28
127005    841.87
127006    169.82
127007    319.63
127008    352.58
127009    162.68
127010    161.48
127011    336.92
127012    165.93
127013    464.35
127014    281.60
111000    339.60
111001    768.82
111002    146.80
111003    159.83
111004    109.76
111005    149.85
111006    366.84
111007    155.13
111008    153.24
111009    112.23
111010    108.25
111011    352.39
111012    139.86
111013    349.60
111014    273.81
111251   3058.98
114000    292.12
114001    169.81
114002    116.68
114003    759.07
114004    179.28
114005    253.91
114006    238.75
114007    209.77
114008    189.04
114009    180.48
114010    213.73
114011    268.50
114012    472.61
114013    211.62
114014    429.48
  4000    335.67
  4001    189.80
  4002    169.59
  4003    169.81
  4004    160.21
  4005    153.13
  4006    149.83
  4007    180.59
  4008    749.08
  4009    534.46
  4010    509.37
  4011    199.66
  4012    859.21
  4013    182.21
  4014    250.87
  4251  -1229.02
124000    461.77
124001    198.07
124002   1450.97
124003    289.96
124004    414.93
124005    237.28
124006    391.60
124007    451.74
124008    288.96
124009    209.77
124010    179.81
124011    156.19
124012    401.06
124013    205.29
124014    316.61
 16000    350.54
 16001    187.46
 16002    206.98
 16003    284.90
 16004    253.80
 16005    499.40
 16006    881.74
 16007    302.84
 16008    417.69
 16009    325.01
 16010    339.52
 16011    329.62
 16012    413.26
129000    368.87
129001    683.56
129002    218.63
129003    189.08
129004    286.78
129005    223.25
129006    279.68
129007    257.16
129008    195.37
129009    398.03
129010    469.44
129011    220.08
129012    238.03
129013    231.37
129014    399.53
129015    312.78
131000    359.58
131001    173.61
131002    292.21
131003    242.44
131004    283.39
131005    252.26
131006    187.67
131007    430.00
131008    176.70
131009    132.09
131010    142.20
131011    153.23
131012    289.67
131013    240.83
131014    290.85
131015    229.75
131251   1355.12
  8000    389.33
  8001    226.13
  8002    169.83
  8003    159.85
  8004    117.58
  8005    143.93
  8006    177.34
  8007    249.72
  8008    188.13
  8009    206.34
  8010    189.78
  8011    447.70
  8012    488.17
  8013    492.53
  8251   1975.97
  1000    399.53
  1001    136.57
  1002    127.78
  1003    155.94
  1004    132.51
  1005    144.78
  1006    133.19
  1007    139.58
  1008    162.46
  1009    149.84
  1010    358.72
  1011    681.29
  1012    199.77
  1013    491.62
  1014    223.28
  1251  -2880.26
123000      7.03
123001    372.41
123002   1369.46
123003    315.07
123004    184.53
123005    699.14
123006    142.24
123007    356.38
123008    154.59
123009    162.48
123010    302.79
123011    129.86
123012    257.12
123013    195.97
123014    171.60
123015    359.65
113000    343.52
113001    120.48
113002    154.41
113003    199.25
113004    177.16
113005    170.99
113006    853.17
113007    382.56
113008    209.40
113009    187.86
113010    180.11
113011    208.77
113012    234.10
112000    414.79
112001    127.69
!  Display error at msec 911965.07, tick 91289 in item 112002, frame "---- and ---- ------- ---- --- ------- ---------, --- ---- ------ --- -----."
!    was blocked by Flip() not returning for 5.16ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 5.05ms late
112002    260.01
112003    144.01
112004    210.07
112005    342.84
112006    154.83
112007    183.13
112008    342.69
112009    254.28
112010    194.20
112011    202.00
112012    672.75
112013    510.81
112251   1518.35
122000    155.35
122001    190.08
122002    799.30
122003    160.13
122004    294.27
122005    171.14
122006    448.36
122007    181.19
122008    144.62
122009    185.49
122010    212.90
122011    329.91
122012    559.25
122013    319.61
 22000    340.71
 22001    162.66
 22002    476.85
 22003    139.86
 22004    384.01
 22005    159.84
 22006    187.31
 22007    196.36
 22008    734.46
 22009    156.25
 22010    298.74
 22011    339.32
 22012    250.35
 22013   1079.10
 24000    361.59
 24001    265.12
 24002    400.44
 24003    140.89
 24004    149.90
 24005    146.95
 24006    703.83
 24007    149.84
 24008    712.01
 24009    227.97
 24010    190.27
 24011    233.54
 24012    414.35
 24013    222.95
 24014    192.09
 24015    332.76
125000    362.58
125001    346.49
125002    406.63
125003    151.06
125004    169.84
125005    210.48
125006    199.78
125007    179.81
125008    253.13
125009    192.31
125010    149.84
125011    362.28
125012    149.84
125013    147.64
125014    346.17
125015    239.73
125251   2463.68
 17000    230.93
 17001    243.00
 17002    787.09
 17003    134.15
 17004    160.94
 17005    164.63
 17006     60.88
 17007    719.12
 17008    265.00
 17009   1115.99
 17010    252.10
 17011    446.95
 17012    179.81
 17013    173.52
 17014    260.30
121000    382.17
121001    338.19
121002    124.15
121003    142.15
121004    129.85
121005    152.65
121006    352.73
121007    432.91
121008    352.99
121009    159.83
121010    143.24
121011    148.41
121012    162.22
121013    139.86
121014    161.98
121015    319.65
121251   1550.10
115000    289.14
115001    160.36
115002    150.49
115003    143.64
115004    125.34
115005    589.28
115006    140.80
115007    148.84
115008    179.81
115009    134.68
115010   1076.74
115011    166.70
115012    171.05
115013    130.55
115014    174.93
115015    279.67
115016    374.22
115251   2087.96
 12000    233.58
 12001    150.14
 12002    150.26
 12003    168.15
 12004    137.43
 12005    130.17
 12006    157.43
 12007    160.13
 12008    188.10
 12009   1438.47
 12010    160.82
 12011    290.58
 12012    405.61
 12013    169.40
 12014    210.17
 12015    547.97
 12251   1123.98
 11000    206.50
 11001    185.85
 11002    155.88
 11003    142.29
 11004    362.13
 11005    326.30
 11006    130.18
 11007    155.13
 11008    368.35
 11009   1129.24
 11010    492.25
 11011    295.31
 11012    346.17
 11013    389.54
118000    654.73
118001    164.15
118002    152.20
118003    233.24
118004    199.78
118005    526.20
118006   1047.21
118007    214.21
118008    189.80
118009    166.16
118010    169.82
118011    169.30
118012    163.05
118013    200.83
118014    746.54
118015    249.72
118251   1318.34
120000    259.71
120001    153.15
120002    152.16
120003    351.66
120004    139.13
120005    149.33
120006    551.85
120007    171.97
120008    110.97
120009    149.87
120010    149.31
120011    624.08
120012    139.84
120013    270.94
120014    226.19
120251   1601.55
  5000    192.90
  5001    163.99
  5002    119.87
  5003    345.96
  5004    313.49
  5005    201.75
  5006    109.88
  5007    169.82
  5008    381.08
  5009    209.77
  5010   1100.22
  5011    313.73
  5012    349.59
  5251   2253.79
  6000    239.73
  6001    133.88
  6002    149.97
  6003    132.49
  6004    161.32
  6005    121.05
  6006    789.62
  6007    159.52
  6008    163.64
  6009    179.81
  6010    435.08
  6011    164.21
  6012    414.04
  6013    199.78
  6014    629.99
133000    558.44
133001    365.26
133002    240.49
133003    367.36
133004    145.90
133005    142.60
133006    139.63
133007    143.19
133008    319.92
133009   1908.87
133010    419.82
133011    180.44
133012    172.07
133251   1657.78
 20000     60.65
 20001    212.93
 20002    200.08
 20003    367.93
 20004    177.49
 20005    146.40
 20006    176.88
 20007    179.44
 20008    149.84
 20009    179.79
 20010    237.85
 20011    274.07
 20012    323.14
 20013    282.24
 20251   1535.40
  9000    307.32
  9001    149.85
  9002    159.84
  9003    149.22
  9004    179.80
  9005    363.04
  9006    135.73
  9007    181.00
  9008    184.31
  9009   1128.79
  9010    588.80
  9011    385.90
  9012    459.44
 21000    566.05
 21001    148.69
 21002    411.55
 21003    170.52
 21004    311.65
 21005    129.87
 21006    169.87
 21007    150.76
 21008    172.72
 21009    342.88
 21010    155.94
 21011    149.83
 21012    271.02
 21013    237.08
 21014    686.43
132000    374.05
132001    346.69
132002    336.45
132003    147.92
132004    209.54
132005    257.32
132006    189.80
132007    399.52
132008    174.54
132009    179.81
132010    146.06
132011    319.96
132012    197.02
132013    344.37
132014    312.96
134000    343.97
134001    121.98
134002    404.09
134003    156.44
134004    174.89
134005    169.56
134006    444.69
134007    383.40
134008    215.22
134009    246.98
134010    179.81
134011    363.64
134012    139.15
134013    440.97
134014    264.60
134251   2980.84
128000    209.77
128001    210.78
128002    313.91
128003    174.61
128004    146.83
128005    225.22
128006    223.57
128007    167.40
128008    153.42
128009    199.77
128010    459.45
128011    159.82
128012    210.78
128013    269.71
128014    274.89
128251  -3075.39
116000    382.94
116001    448.05
116002    529.36
116003    132.37
116004    562.45
116005    159.81
116006    390.24
116007    149.85
116008    374.18
116009    619.25
116010    189.79
116011    169.41
116012    194.95
116013    302.35
116014    297.82
 13000    313.42
 13001    365.61
 13002    343.39
 13003    833.91
 13004  -1257.31
 13005   -331.09
 13006   -508.93
 13007   -152.31
 13008   -838.95
 13009   -374.52
 13010   -176.19
 13011   -300.95
 13012   -393.52
 13013   -460.21
 13251  -1590.90

**********************************************************************
Subject 4, 04/21/2009 12:42:52 on PL_LABXP4, refresh 9.99ms, ID SS
  Item       RT
101000   2465.62
101001    623.37
101002    792.35
101003    395.33
101004    369.56
101005    631.14
101006    409.77
101007   1296.47
101008    641.14
101009    505.38
101010    367.59
101011    387.00
101012    350.62
101013    554.15
101014    868.23
101251   1574.88
102000    958.81
102001    505.08
102002   1396.63
102003    369.55
102004    343.16
102005    431.57
102006    385.21
102007    402.16
102008    489.40
102009    423.35
102010    551.02
102011    349.57
102012    419.51
102013   1044.52
103000   1718.27
103001    322.26
103002   3675.34
103003    419.85
103004   1270.19
103005   1448.18
103006    438.16
103007    429.49
103008   1231.21
103009    410.37
103010    414.34
103011    443.48
103012    620.37
103013    549.32
103014    512.22
103015    662.37
103251   1972.21
104000    729.38
104001    318.97
104002    631.80
104003    373.32
104004    569.61
104005    382.62
104006    588.20
104007    519.66
104008    369.85
104009    661.12
104010    459.59
104011    431.21
104012    794.32
104013    763.27
104014    609.54
105000   1054.61
105001    296.39
105002    602.73
105003    320.12
105004    266.53
105005    805.79
105006    679.03
105007    529.55
105008    723.43
105009    452.80
105010    417.72
105011   1208.84
105012    529.36
105251   2661.99
106000    477.02
106001    136.25
106002    431.43
106003    345.92
106004    322.07
106005    536.04
106006    374.34
106007    339.18
106008    709.13
106009   1419.51
106010    908.56
106011    572.55
106012    371.73
106013    339.57
106014    676.20
107000    698.00
107001    375.45
107002    381.61
107003    395.10
107004    340.91
107005   1459.61
107006    314.44
107007    265.03
107008    622.77
107009    372.31
107010    433.80
107011    379.58
107012    389.57
107013    433.99
107251   3592.29
108000     17.37
108001    461.85
108002    539.82
108003    490.42
108004    354.84
108005    390.51
108006    399.52
108007    396.18
108008    380.01
108009   1282.03
108010    401.49
108011   2936.81
108012    369.56
108013    329.62
108014    539.34
 55000    822.09
 55001   1499.42
 55002    888.89
 55003    489.47
 55004    795.23
 55005    410.88
 55006    474.43
 55007    508.32
 55008    531.54
 55009   1805.22
 55010    476.53
 55011    341.48
 55012    323.73
 55013    361.93
 55014    387.53
 55015    443.94
 55016    411.20
 55017    389.83
 55251   1281.22
 69000    403.53
 69001    259.99
 69002    515.99
 69003    298.04
 69004    424.81
 69005    379.84
 69006    302.36
 69007    377.22
 69008    312.46
 69009   4360.54
 69010    379.85
 69011    348.14
 69012    381.85
 69013    429.43
 69014    381.42
 69015    344.29
 69251   1342.67
 61000    344.94
 61001    224.57
 61002    389.04
 61003    324.23
 61004   1084.04
 61005    237.24
 61006    344.14
 61007    294.98
 61008   5154.66
 61009    421.62
 61010   2530.65
 61011    429.49
 61012    641.55
 61013    501.66
 61014    362.94
 66000    812.32
 66001    414.80
 66002    906.05
 66003    401.34
 66004    879.25
 66005    698.64
 66006    324.15
 66007   1016.59
 66008    489.80
 66009   3707.77
 66010    292.64
 66011    402.84
 66012    367.00
 66013    428.73
 66014    543.64
 66015    510.34
 72000    769.96
 72001    279.69
 72002    392.92
 72003  -2669.62
 72004   -509.41
 72005    923.20
 72006   1215.46
 72007    326.71
 72008    358.74
 72009   1058.68
 72010    476.38
 72011    305.28
 72012    322.44
 72013    307.91
 72014    325.74
 72015    319.87
 72016    381.49
 72251   2059.00
 30000    373.84
 30001    169.82
 30002    783.70
 30003    410.42
 30004    270.02
 30005   1318.34
 30006    313.77
 30007    302.17
 30008    462.87
 30009    401.59
 30010    350.04
 30011    434.44
 30012   1340.23
 30013    327.51
 30014   1622.21
 30251  -1583.64
 65000   2297.10
 65001    400.73
 65002    483.94
 65003    428.73
 65004    414.90
 65005    379.55
 65006   1412.98
 65007    419.14
 65008    409.52
 65009   2981.32
 65010    345.34
 65011    311.90
 65012    323.86
 65013    394.26
 65014    415.30
 65015    389.54
 65251   1068.65
 28000    299.45
 28001    261.17
 28002    218.68
 28003    275.02
 28004    309.37
 28005    286.57
 28006    290.43
 28007   1144.45
 28008    297.93
 28009    323.20
 28010    363.50
 28011    307.07
 28012    337.89
 28013    369.55
 28014    311.62
 28015    677.16
 28016    873.67
 46000    749.12
 46001    206.72
 46002    255.17
 46003    327.07
 46004    349.65
 46005    352.99
 46006    295.81
 46007    342.56
 46008    360.93
 46009    379.55
 46010    892.28
 46011    477.79
 46012    729.11
 46013    328.50
 46014    608.95
 39000    552.59
 39001    301.44
 39002    313.79
 39003    316.83
 39004    379.55
 39005    328.65
 39006    435.96
 39007    393.58
 39008    402.87
 39009    369.97
 39010    350.51
 39011   1063.67
 39012    574.78
 39013    806.55
 39251   1148.55
 64000    319.66
 64001    377.27
 64002   2570.71
 64003    386.13
 64004    307.84
 64005    420.61
 64006    324.84
 64007    353.05
 64008    534.12
 64009    346.89
 64010    361.20
 64011    442.70
 64012    322.96
 64013    386.31
 64014    302.84
 64015    444.07
 45000    561.52
 45001    211.52
 45002    489.43
 45003    249.46
 45004    559.31
 45005    430.78
 45006    964.43
 45007    868.92
 45008    393.30
 45009    486.82
 45010    404.35
 45011    680.90
 45251   1162.22
 47000    669.66
 47001   1170.30
 47002   1148.84
 47003    219.37
 47004    200.08
 47005    429.57
 47006    323.65
 47007    289.30
 47008    594.96
 47009    389.54
 47010    402.06
 47011    344.99
 47012    440.44
 47013    563.84
 26000    467.14
 26001    153.62
 26002    412.38
 26003   1198.53
 26004    317.87
 26005    669.11
 26006    268.56
 26007    301.17
 26008    349.62
 26009    485.81
 26010    319.63
 26011    439.42
 26012    325.41
 29000    400.70
 29001    190.36
 29002    379.55
 29003    330.81
 29004    365.54
 29005    299.64
 29006    419.16
 29007    505.15
 29008    286.46
 29009    431.96
 29010    379.55
 29011    355.66
 29012    259.70
 29013    349.59
 29014    266.12
 29015    349.60
 29016    483.79
 27000    410.88
 27001    143.39
 27002    353.77
 27003    369.82
 27004    451.82
 27005    455.96
 27006    323.30
 27007    265.74
 27008    439.47
 27009    389.46
 27010    391.94
 27011    366.11
 27012    405.33
 27013    435.81
 27251   1333.79
 50000    292.77
 50001    112.90
 50002    443.91
 50003    329.61
 50004    300.86
 50005    217.58
 50006    363.68
 50007    331.66
 50008    390.14
 50009   1348.32
 50010    278.33
 50011    458.75
 50012    529.14
 50013    554.19
 40000    434.74
 40001    136.55
 40002    337.24
 40003    332.18
 40004    289.12
 40005    230.03
 40006    215.63
 40007    280.62
 40008    642.92
 40009    291.47
 40010    431.44
 40011    315.99
 40012    303.41
 40013    393.06
 40014   1037.08
 62000    707.63
 62001    180.58
 62002    306.84
 62003    277.14
 62004    225.42
 62005    230.78
 62006    210.05
 62007    210.07
 62008   2951.81
 62009    759.35
 62010   1318.40
 62011    577.61
 62012    372.90
 62013    439.77
 62014    479.71
 62251  -1398.50
 60000    899.19
 60001    474.41
 60002   1612.63
 60003    680.85
 60004    358.62
 60005   1212.42
 60006    250.00
 60007    182.15
 60008    173.58
 60009    497.54
 60010   1187.94
 60011    359.87
 60012    415.32
 60013    326.40
 60014    464.20
 60015    328.33
 60016    522.77
 60251    730.57
 32000    289.95
 32001    140.16
 32002    340.15
 32003    176.89
 32004    225.34
 32005    315.49
 32006    299.23
 32007    220.06
 32008    560.47
 32009    322.77
 32010    331.55
 32011    254.30
 32012    470.51
 32013    314.96
 32014    893.16
 56000    691.68
 56001    179.77
 56002    332.66
 56003    171.34
 56004    210.06
 56005    332.62
 56006    247.65
 56007    242.73
 56008    200.08
 56009    348.96
 56010    245.05
 56011    216.68
 56012    185.14
 56013    234.28
 56014    329.84
 56015    355.13
 56016   1350.38
 53000    639.51
!  Display error at msec 428020.98, tick 42849 in item 53001, frame "Jane -------- --- ------- --- ---- ---- ---- ----, --- ----- ----- -- ------ --."
!    was blocked by Flip() not returning for 2.71ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 2.60ms late
 53001    190.93
 53002   2107.59
 53003    314.28
 53004    339.04
 53005    348.62
 53006    375.50
 53007    270.05
 53008    816.06
 53009    916.51
 53010    283.42
 53011    430.82
 53012    432.42
 53013    384.20
 53014    424.76
 53015    382.33
 54000    410.65
 54001    148.95
 54002    348.44
 54003    346.17
 54004    292.07
 54005    281.13
 54006    257.05
 54007    283.16
 54008    358.37
 54009    420.25
 54010    318.54
 54011    300.42
 54012    339.89
 54013    749.36
 54014    832.04
 54015    874.53
 54251   1523.77
 38000    989.45
 38001    313.68
 38002    333.48
 38003    234.00
 38004    240.03
 38005    304.43
 38006    319.93
 38007    527.08
 38008    594.94
 38009    333.30
 38010    329.91
 38011    324.99
 38012    326.09
 38013    309.92
 38014    525.76
 68000    439.55
 68001    220.05
 68002    309.94
 68003    211.20
 68004    290.91
 68005    190.09
 68006    357.20
 68007    220.05
 68008    319.95
 68009   2846.30
 68010    423.44
 68011    279.97
 68012    388.40
 68013    342.19
 68014    306.72
 68015    302.52
 68016    282.78
 44000    462.66
 44001    188.34
 44002    247.01
 44003    224.28
 44004    230.39
 44005    230.04
 44006    193.62
 44007   1312.89
 44008    339.90
 44009    389.18
 44010    323.52
 44011    429.78
 44012    329.21
 44013    302.14
 44014    380.60
 44251   2007.71
 43000    380.61
 43001    169.67
 43002    351.07
 43003    185.81
 43004    167.55
 43005    196.56
 43006    157.44
 43007    194.30
 43008    162.84
 43009    247.56
 43010    414.49
 43011    277.85
 43012    238.10
 43013    616.90
 36000    534.28
 36001    244.68
 36002    286.76
 36003    245.86
 36004    276.08
 36005    263.57
 36006    266.22
 36007    299.95
 36008    389.83
 36009    329.93
 36010    250.01
 36011    256.67
 36012    236.86
 36013    242.97
 36014    343.50
 36015    889.18
 49000    510.18
 49001    140.16
 49002    299.20
 49003    271.53
 49004    249.04
 49005    201.20
 49006    256.72
 49007    197.55
 49008   2796.69
 49009    299.95
 49010    274.07
 49011    302.64
 49012    363.76
 49013    371.78
 49014    720.38
 49251    789.29
 63000    353.72
 63001    142.26
 63002    569.60
 63003    191.11
 63004    218.53
 63005    479.72
 63006    212.78
 63007    262.44
 63008   1346.06
 63009    408.23
 63010    452.54
 63011    375.55
 63012    335.42
 63013    679.17
 63251   1521.65
 57000    311.46
 57001    135.94
 57002    173.48
 57003    370.28
 57004    174.20
 57005    194.34
 57006    155.28
 57007    191.39
 57008    199.76
 57009    569.31
 57010    426.35
 57011    231.92
 57012    259.34
 57013    230.77
!  Display error at msec 508169.58, tick 50870 in item 57014, frame "---- ------"
!    was blocked by Flip() not returning for 6.34ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 6.22ms late
 57014    739.41
 33000    445.52
 33001    203.81
 33002    269.99
 33003    269.57
 33004   1878.24
 33005    353.66
 33006    280.65
 33007    300.20
 33008    279.68
 33009    231.67
 33010    425.18
 33011    408.51
 33251   1558.04
 59000     18.12
 59001    348.83
 59002    204.36
 59003    209.77
 59004    222.32
 59005    222.78
 59006    209.50
 59007    197.65
 59008    178.23
 59009    224.73
 59010    729.39
 59011    286.36
 59012    269.99
 59013    237.83
 59014    281.79
 59015    302.56
 59016    821.86
 37000    489.70
 37001    268.96
 37002    254.81
 37003    223.18
 37004    251.81
 37005    224.19
 37006    231.40
 37007    223.76
 37008    206.34
 37009    244.27
 37010    211.10
 37011    226.01
 37012    214.26
 37013    204.12
 37014    596.52
 37251   1696.76
 34000    274.16
 34001    181.45
 34002    210.60
 34003    189.78
 34004    239.65
 34005    189.79
 34006    210.38
 34007    178.86
 34008    192.94
 34009    186.28
 34010    175.76
 34011    172.36
 34012    189.56
 34013    209.77
 34014    535.08
 52000    476.85
 52001    230.50
 52002    219.18
 52003    230.42
 52004    198.36
 52005    230.67
 52006    203.48
 52007    234.65
 52008   1073.71
 52009    257.23
 52010    210.09
 52011    269.63
 52012    344.79
 52013    673.56
 67000    421.87
 67001    240.09
 67002    245.97
 67003    243.12
 67004    218.67
 67005    194.92
 67006    217.16
 67007    189.45
 67008    189.86
 67009   1298.38
 67010    233.56
 67011    643.37
 67012    472.79
 67013    308.45
 67014    344.24
 67015    325.28
 67016    621.58
 67251   1398.07
 71000    169.82
 71001    172.42
 71002    274.08
 71003    231.11
 71004    224.37
 71005    208.15
 71006    219.76
 71007    225.96
 71008    319.63
 71009   2495.35
 71010    419.50
 71011    391.46
 71012    318.06
 71013    351.60
 71014    661.57
 41000    480.93
 41001    244.18
 41002    273.34
 41003    295.14
 41004    262.65
 41005    231.87
 41006    249.71
 41007    279.68
 41008    178.15
 41009    273.09
 41010    344.70
 41011    245.45
 41012    371.44
 41013    320.56
 41014    260.22
 41015    601.61
 70000    479.50
 70001    264.12
 70002    259.73
 70003    321.84
 70004    257.49
 70005    271.01
 70006    321.93
 70007    828.85
 70008    281.51
 70009    982.72
 70010    382.28
 70011    246.32
 70012   1158.28
 70013    360.75
 70014    584.43
 48000    412.48
 48001    303.11
 48002    327.33
 48003    307.24
 48004    410.77
 48005    429.49
 48006    438.86
 48007    301.69
 48008    308.24
 48009    469.44
 48010    318.36
 48011    437.82
 48012    277.30
 48013    453.32
 48014    593.11
 48251   1790.45
 51000    275.38
 51001    442.60
 51002    216.51
 51003    181.89
 51004    249.66
 51005    231.79
 51006    256.50
 51007    569.31
 51008    435.18
 51009    434.73
 51010    234.06
 51011    381.87
 51012    245.88
 51013    289.69
 51014    508.44
 51015    551.29
 51251   1118.59
 42000    181.54
 42001    180.98
 42002    172.57
 42003    222.88
 42004    169.80
 42005    238.58
 42006    230.94
 42007    219.75
 42008    210.98
 42009    249.68
 42010    419.56
 42011    240.09
 42012    310.23
 42013    402.36
 42251   1274.65
 58000    234.88
 58001    198.03
 58002    202.90
 58003    151.01
 58004    170.10
 58005    209.16
 58006    174.83
 58007    180.11
 58008    170.12
 58009    177.19
 58010    169.90
 58011    179.80
 58012    203.01
 58013    226.33
 58014    396.60
 58015    367.52
 58251   1328.36
 31000    272.63
 31001    166.35
 31002    192.07
 31003    379.55
 31004    236.48
 31005    210.40
 31006    481.46
 31007    314.85
 31008    261.57
 31009    635.70
 31010    385.34
 31011    245.38
 31012    433.14
 31013    681.96
 31251   2123.08
 35000    319.73
 35001    292.42
 35002    240.70
 35003    281.87
 35004    285.81
 35005    292.74
 35006    536.66
 35007    369.56
 35008    242.97
 35009    256.42
 35010    229.83
 35011    253.45
 35012    299.64
 35013    563.58
 35251    929.72
 25000    242.96
 25001    209.77
 25002    214.29
 25003    630.80
 25004    326.64
 25005    910.46
 25006    544.27
 25007    229.87
 25008    239.73
 25009    253.40
 25010    219.75
 25011    358.96
 25012    275.43
 25013    397.80
 25251   1281.81
122000    492.54
122001    300.41
122002    370.80
122003    301.70
122004    290.46
122005    231.89
122006    302.44
122007    237.57
122008    239.74
122009    323.33
122010    294.11
122011    300.76
122012    323.77
122013    595.27
  9000    528.81
  9001    257.80
  9002    203.57
  9003    218.08
  9004    266.53
  9005    259.68
  9006    250.13
  9007    229.73
  9008   1093.34
  9009    353.76
  9010    834.83
  9011    397.86
  9012    968.80
 16000    508.07
 16001    232.70
 16002    220.11
 16003    239.04
 16004    245.15
 16005    253.80
 16006   2174.03
 16007    349.59
 16008    380.94
 16009    409.33
 16010    379.93
 16011    283.01
 16012    473.52
 10000    453.49
 10001    184.13
 10002    209.77
 10003    300.35
 10004    283.54
 10005    269.68
 10006   2315.36
 10007    379.57
 10008    379.54
 10009    335.25
 10010    291.19
 10011    326.15
 10012    277.44
 10013    349.58
 10014    429.71
 10015    339.60
 10016    394.80
 10251   1452.70
 15000    342.60
 15001    178.14
 15002    252.95
 15003    319.63
 15004    260.74
 15005    203.60
 15006    224.93
 15007    891.36
 15008    356.87
 15009    429.57
 15010    399.01
 15011    419.04
 15012    558.11
 15013    466.22
 15014    573.52
 15251   2649.02
121000    395.52
121001    141.20
121002    155.97
121003    181.20
121004    273.52
121005    399.82
121006    283.09
121007    254.06
121008    338.73
121009    301.32
121010    745.11
121011    305.27
121012    296.83
121013   1068.95
121014    606.25
121015    313.06
121251   1006.79
115000    377.59
115001    240.03
115002    206.02
115003    178.61
115004    190.09
115005    214.53
115006    191.79
115007    230.94
115008    221.70
115009    190.18
115010    211.73
115011    211.29
115012    226.63
115013    213.27
115014    180.68
115015    296.26
115016    335.91
115251   1091.30
132000    194.85
132001    320.02
132002    242.90
132003    200.99
132004    220.05
132005    272.40
132006    269.99
132007    175.34
132008    500.74
132009    283.01
132010    266.52
132011    690.72
132012    625.10
132013    349.89
132014    583.74
111000   1050.15
111001    222.75
111002    309.94
111003    231.52
111004    244.53
111005    275.71
111006    240.02
111007    257.44
111008    212.93
!  Display error at msec 694150.92, tick 69486 in item 111009, frame "--- ------ --- ---- -- ----- -- ------- for --- ----- ---- ---- ----."
!    was blocked by Flip() not returning for 2.26ms
!     (previous frame's duration will have been longer)
!    -- due to msec callback being 1.98ms late
111009    319.45
111010    372.47
111011    637.02
111012    459.72
111013    299.17
111014    342.68
111251   1937.80
 18000    328.00
 18001    196.30
 18002    228.39
 18003    385.09
 18004    226.36
 18005    299.95
 18006    242.94
 18007    267.30
 18008    225.79
 18009   2272.13
 18010    282.81
 18011    390.26
 18012    287.38
 18013    242.17
 18014    344.77
 18015    423.41
 12000    445.46
 12001    242.66
 12002    220.05
 12003    241.04
 12004    221.46
 12005    214.12
